OBJECTID,point,X,Y
2147,1,114.1416601,30.39441801
2148,1,114.1416594,30.39441732
2149,1,114.1416587,30.39441662
2150,1,114.141658,30.39441593
2151,1,114.1416573,30.39441523
2152,1,114.1416565,30.39441454
2153,1,114.1416558,30.39441384
2154,1,114.1416551,30.39441314
2155,1,114.1416544,30.39441245
2156,1,114.1416537,30.39441175
2157,1,114.141653,30.39441106
2158,1,114.1416522,30.39441036
2159,1,114.1416515,30.39440967
2160,1,114.1416508,30.39440897
2161,1,114.1416501,30.39440827
2162,1,114.1416494,30.39440758
2163,1,114.1416486,30.39440688
2164,1,114.1416479,30.39440619
2165,1,114.1416472,30.39440549
2166,1,114.1416465,30.39440479
2167,1,114.1416458,30.3944041
2168,1,114.1416451,30.3944034
2169,1,114.1416443,30.39440271
2170,1,114.1416436,30.39440201
2171,1,114.1416429,30.39440132
2172,1,114.1416422,30.39440062
2173,1,114.1416415,30.39439992
2174,1,114.1416407,30.39439923
2175,1,114.14164,30.39439853
2176,1,114.1416393,30.39439784
2177,1,114.1416386,30.39439714
2178,1,114.1416379,30.39439645
2179,1,114.1416372,30.39439575
2180,1,114.1416364,30.39439505
2181,1,114.1416357,30.39439436
2182,1,114.141635,30.39439366
2183,1,114.1416343,30.39439297
2184,1,114.1416336,30.39439227
2185,1,114.1416328,30.39439158
2186,1,114.1416321,30.39439088
2187,1,114.1416314,30.39439018
2188,1,114.1416307,30.39438949
2189,1,114.14163,30.39438879
2190,1,114.1416293,30.3943881
2191,1,114.1416285,30.3943874
2192,1,114.1416278,30.3943867
2193,1,114.1416271,30.39438601
2194,1,114.1416264,30.39438531
2195,1,114.1416257,30.39438462
2196,1,114.1416249,30.39438392
2197,1,114.1416242,30.39438323
2198,1,114.1416235,30.39438253
2199,1,114.1416228,30.39438183
2200,1,114.1416221,30.39438114
2201,1,114.1416213,30.39438044
2202,1,114.1416206,30.39437975
2203,1,114.1416199,30.39437905
2204,1,114.1416192,30.39437836
2205,1,114.1416185,30.39437766
2206,1,114.1416178,30.39437696
2207,1,114.141617,30.39437627
2208,1,114.1416163,30.39437557
2209,1,114.1416156,30.39437488
2210,1,114.1416149,30.39437418
2211,1,114.1416142,30.39437348
2212,1,114.1416134,30.39437279
2213,1,114.1416127,30.39437209
2214,1,114.141612,30.3943714
2215,1,114.1416113,30.3943707
2216,1,114.1416106,30.39437001
2217,1,114.1416099,30.39436931
2218,1,114.1416091,30.39436861
2219,1,114.1416084,30.39436792
2220,1,114.1416077,30.39436722
2221,1,114.141607,30.39436653
2222,1,114.1416063,30.39436583
2223,1,114.1416055,30.39436514
2224,1,114.1416048,30.39436444
2225,1,114.1416041,30.39436374
2226,1,114.1416034,30.39436305
2227,1,114.1416027,30.39436235
2228,1,114.141602,30.39436166
2229,1,114.1416012,30.39436096
2230,1,114.1416005,30.39436026
2231,1,114.1415998,30.39435957
2232,1,114.1415991,30.39435887
2233,1,114.1415984,30.39435818
2234,1,114.1415976,30.39435748
2235,1,114.1415969,30.39435679
2236,1,114.1415962,30.39435609
2237,1,114.1415955,30.39435539
2238,1,114.1415948,30.3943547
2239,1,114.1415941,30.394354
2240,1,114.1415933,30.39435331
2241,1,114.1415926,30.39435261
2242,1,114.1415919,30.39435192
2243,1,114.1415912,30.39435122
2244,1,114.1415905,30.39435052
2245,1,114.1415897,30.39434983
2246,1,114.141589,30.39434913
2247,1,114.1415883,30.39434844
2248,1,114.1415876,30.39434774
2249,1,114.1415869,30.39434704
2250,1,114.1415862,30.39434635
2251,1,114.1415854,30.39434565
2252,1,114.1415847,30.39434496
2253,1,114.141584,30.39434426
2254,1,114.1415833,30.39434357
2255,1,114.1415826,30.39434287
2256,1,114.1415818,30.39434217
2257,1,114.1415811,30.39434148
2258,1,114.1415804,30.39434078
2259,1,114.1415797,30.39434009
2260,1,114.141579,30.39433939
2261,1,114.1415783,30.3943387
2262,1,114.1415775,30.394338
2263,1,114.1415768,30.3943373
2264,1,114.1415761,30.39433661
2265,1,114.1415754,30.39433591
2266,1,114.1415747,30.39433522
2267,1,114.1415739,30.39433452
2268,1,114.1415732,30.39433382
2269,1,114.1415725,30.39433313
2270,1,114.1415718,30.39433243
2271,1,114.1415711,30.39433174
2272,1,114.1415704,30.39433104
2273,1,114.1415696,30.39433035
2274,1,114.1415689,30.39432965
2275,1,114.1415682,30.39432895
2276,1,114.1415675,30.39432826
2277,1,114.1415668,30.39432756
2278,1,114.141566,30.39432687
2279,1,114.1415653,30.39432617
2280,1,114.1415646,30.39432548
2281,1,114.1415639,30.39432478
2282,1,114.1415632,30.39432408
2283,1,114.1415625,30.39432339
2284,1,114.1415617,30.39432269
2285,1,114.141561,30.394322
2286,1,114.1415603,30.3943213
2287,1,114.1415596,30.3943206
2288,1,114.1415589,30.39431991
2289,1,114.1415581,30.39431921
2290,1,114.1415574,30.39431852
2291,1,114.1415567,30.39431782
2292,1,114.141556,30.39431713
2293,1,114.1415553,30.39431643
2294,1,114.1415546,30.39431573
2295,1,114.1415538,30.39431504
2296,1,114.1415531,30.39431434
2297,1,114.1415524,30.39431365
2298,1,114.1415517,30.39431295
2299,1,114.141551,30.39431226
2300,1,114.1415502,30.39431156
2301,1,114.1415495,30.39431086
2302,1,114.1415488,30.39431017
2303,1,114.1415481,30.39430947
2304,1,114.1415474,30.39430878
2305,1,114.1415467,30.39430808
2306,1,114.1415459,30.39430738
2307,1,114.1415452,30.39430669
2308,1,114.1415445,30.39430599
2309,1,114.1415438,30.3943053
2310,1,114.1415431,30.3943046
2311,1,114.1415423,30.39430391
2312,1,114.1415416,30.39430321
2313,1,114.1415409,30.39430251
2314,1,114.1415402,30.39430182
2315,1,114.1415395,30.39430112
2316,1,114.1415388,30.39430043
2317,1,114.141538,30.39429973
2318,1,114.1415373,30.39429904
2319,1,114.1415366,30.39429834
2320,1,114.1415359,30.39429764
2321,1,114.1415352,30.39429695
2322,1,114.1415344,30.39429625
2323,1,114.1415337,30.39429556
2324,1,114.141533,30.39429486
2325,1,114.1415323,30.39429416
2326,1,114.1415316,30.39429347
2327,1,114.1415309,30.39429277
2328,1,114.1415301,30.39429208
2329,1,114.1415294,30.39429138
2330,1,114.1415287,30.39429069
2331,1,114.141528,30.39428999
2332,1,114.1415273,30.39428929
2333,1,114.1415265,30.3942886
2334,1,114.1415258,30.3942879
2335,1,114.1415251,30.39428721
2336,1,114.1415244,30.39428651
2337,1,114.1415237,30.39428582
2338,1,114.1415229,30.39428512
2339,1,114.1415222,30.39428442
2340,1,114.1415215,30.39428373
2341,1,114.1415208,30.39428303
2342,1,114.1415201,30.39428234
2343,1,114.1415194,30.39428164
2344,1,114.1415186,30.39428094
2345,1,114.1415179,30.39428025
2346,1,114.1415172,30.39427955
2347,1,114.1415165,30.39427886
2348,1,114.1415158,30.39427816
2349,1,114.141515,30.39427747
2350,1,114.1415143,30.39427677
2351,1,114.1415136,30.39427607
2352,1,114.1415129,30.39427538
2353,1,114.1415122,30.39427468
2354,1,114.1415115,30.39427399
2355,1,114.1415107,30.39427329
2356,1,114.14151,30.3942726
2357,1,114.1415093,30.3942719
2358,1,114.1415086,30.3942712
2359,1,114.1415079,30.39427051
2360,1,114.1415071,30.39426981
2361,1,114.1415064,30.39426912
2362,1,114.1415057,30.39426842
2363,1,114.141505,30.39426772
2364,1,114.1415043,30.39426703
2365,1,114.1415036,30.39426633
2366,1,114.1415028,30.39426564
2367,1,114.1415021,30.39426494
2368,1,114.1415014,30.39426425
2369,1,114.1415007,30.39426355
2370,1,114.1415,30.39426285
2371,1,114.1414992,30.39426216
2372,1,114.1414985,30.39426146
2373,1,114.1414978,30.39426077
2374,1,114.1414971,30.39426007
2375,1,114.1414964,30.39425938
2376,1,114.1414957,30.39425868
2377,1,114.1414949,30.39425798
2378,1,114.1414942,30.39425729
2379,1,114.1414935,30.39425659
2380,1,114.1414928,30.3942559
2381,1,114.1414921,30.3942552
2382,1,114.1414913,30.3942545
2383,1,114.1414906,30.39425381
2384,1,114.1414899,30.39425311
2385,1,114.1414892,30.39425242
2386,1,114.1414885,30.39425172
2387,1,114.1414878,30.39425103
2388,1,114.141487,30.39425033
2389,1,114.1414863,30.39424963
2390,1,114.1414856,30.39424894
2391,1,114.1414849,30.39424824
2392,1,114.1414842,30.39424755
2393,1,114.1414834,30.39424685
2394,1,114.1414827,30.39424616
2395,1,114.141482,30.39424546
2396,1,114.1414813,30.39424476
2397,1,114.1414806,30.39424407
2398,1,114.1414799,30.39424337
2399,1,114.1414791,30.39424268
2400,1,114.1414784,30.39424198
2401,1,114.1414777,30.39424128
2402,1,114.141477,30.39424059
2403,1,114.1414763,30.39423989
2404,1,114.1414755,30.3942392
2405,1,114.1414748,30.3942385
2406,1,114.1414741,30.39423781
2407,1,114.1414734,30.39423711
2408,1,114.1414727,30.39423641
2409,1,114.141472,30.39423572
2410,1,114.1414712,30.39423502
2411,1,114.1414705,30.39423433
2412,1,114.1414698,30.39423363
2413,1,114.1414691,30.39423294
2414,1,114.1414684,30.39423224
2415,1,114.1414676,30.39423154
2416,1,114.1414669,30.39423085
2417,1,114.1414662,30.39423015
2418,1,114.1414655,30.39422946
2419,1,114.1414648,30.39422876
2420,1,114.1414641,30.39422806
2421,1,114.1414633,30.39422737
2422,1,114.1414626,30.39422667
2423,1,114.1414619,30.39422598
2424,1,114.1414612,30.39422528
2425,1,114.1414605,30.39422459
2426,1,114.1414597,30.39422389
2427,1,114.141459,30.39422319
2428,1,114.1414583,30.3942225
2429,1,114.1414576,30.3942218
2430,1,114.1414569,30.39422111
2431,1,114.1414562,30.39422041
2432,1,114.1414554,30.39421972
2433,1,114.1414547,30.39421902
2434,1,114.141454,30.39421832
2435,1,114.1414533,30.39421763
2436,1,114.1414526,30.39421693
2437,1,114.1414518,30.39421624
2438,1,114.1414511,30.39421554
2439,1,114.1414504,30.39421484
2440,1,114.1414497,30.39421415
2441,1,114.141449,30.39421345
2442,1,114.1414483,30.39421276
2443,1,114.1414475,30.39421206
2444,1,114.1414468,30.39421137
2445,1,114.1414461,30.39421067
2446,1,114.1414454,30.39420997
2447,1,114.1414447,30.39420928
2448,1,114.1414439,30.39420858
2449,1,114.1414432,30.39420789
2450,1,114.1414425,30.39420719
2451,1,114.1414418,30.3942065
2452,1,114.1414411,30.3942058
2453,1,114.1414404,30.3942051
2454,1,114.1414396,30.39420441
2455,1,114.1414389,30.39420371
2456,1,114.1414382,30.39420302
2457,1,114.1414375,30.39420232
2458,1,114.1414368,30.39420163
2459,1,114.141436,30.39420093
2460,1,114.1414353,30.39420023
2461,1,114.1414346,30.39419954
2462,1,114.1414339,30.39419884
2463,1,114.1414332,30.39419815
2464,1,114.1414325,30.39419745
2465,1,114.1414317,30.39419675
2466,1,114.141431,30.39419606
2467,1,114.1414303,30.39419536
2468,1,114.1414296,30.39419467
2469,1,114.1414289,30.39419397
2470,1,114.1414281,30.39419328
2471,1,114.1414274,30.39419258
2472,1,114.1414267,30.39419188
2473,1,114.141426,30.39419119
2474,1,114.1414253,30.39419049
2475,1,114.1414245,30.3941898
2476,1,114.1414238,30.3941891
2477,1,114.1414231,30.39418841
2478,1,114.1414224,30.39418771
2479,1,114.1414217,30.39418701
2480,1,114.141421,30.39418632
2481,1,114.1414202,30.39418562
2482,1,114.1414195,30.39418493
2483,1,114.1414188,30.39418423
2484,1,114.1414181,30.39418353
2485,1,114.1414174,30.39418284
2486,1,114.1414166,30.39418214
2487,1,114.1414159,30.39418145
2488,1,114.1414152,30.39418075
2489,1,114.1414145,30.39418006
2490,1,114.1414138,30.39417936
2491,1,114.1414131,30.39417866
2492,1,114.1414123,30.39417797
2493,1,114.1414116,30.39417727
2494,1,114.1414109,30.39417658
2495,1,114.1414102,30.39417588
2496,1,114.1414095,30.39417519
2497,1,114.1414087,30.39417449
2498,1,114.141408,30.39417379
2499,1,114.1414073,30.3941731
2500,1,114.1414066,30.3941724
2501,1,114.1414059,30.39417171
2502,1,114.1414052,30.39417101
2503,1,114.1414044,30.39417031
2504,1,114.1414037,30.39416962
2505,1,114.141403,30.39416892
2506,1,114.1414023,30.39416823
2507,1,114.1414016,30.39416753
2508,1,114.1414008,30.39416684
2509,1,114.1414001,30.39416614
2510,1,114.1413994,30.39416544
2511,1,114.1413987,30.39416475
2512,1,114.141398,30.39416405
2513,1,114.1413973,30.39416336
2514,1,114.1413965,30.39416266
2515,1,114.1413958,30.39416197
2516,1,114.1413951,30.39416127
2517,1,114.1413944,30.39416057
2518,1,114.1413937,30.39415988
2519,1,114.1413929,30.39415918
2520,1,114.1413922,30.39415849
2521,1,114.1413915,30.39415779
2522,1,114.1413908,30.39415709
2523,1,114.1413901,30.3941564
2524,1,114.1413894,30.3941557
2525,1,114.1413886,30.39415501
2526,1,114.1413879,30.39415431
2527,1,114.1413872,30.39415362
2528,1,114.1413865,30.39415292
2529,1,114.1413858,30.39415222
2530,1,114.141385,30.39415153
2531,1,114.1413843,30.39415083
2532,1,114.1413836,30.39415013
2533,1,114.1413829,30.39414944
2534,1,114.1413822,30.39414874
2535,1,114.1413815,30.39414805
2536,1,114.1413807,30.39414735
2537,1,114.14138,30.39414665
2538,1,114.1413793,30.39414596
2539,1,114.1413786,30.39414526
2540,1,114.1413779,30.39414456
2541,1,114.1413772,30.39414387
2542,1,114.1413764,30.39414317
2543,1,114.1413757,30.39414247
2544,1,114.141375,30.39414178
2545,1,114.1413743,30.39414108
2546,1,114.1413736,30.39414038
2547,1,114.1413728,30.39413969
2548,1,114.1413721,30.39413899
2549,1,114.1413714,30.39413829
2550,1,114.1413707,30.3941376
2551,1,114.14137,30.3941369
2552,1,114.1413693,30.39413621
2553,1,114.1413685,30.39413551
2554,1,114.1413678,30.39413481
2555,1,114.1413671,30.39413412
2556,1,114.1413664,30.39413342
2557,1,114.1413657,30.39413272
2558,1,114.141365,30.39413203
2559,1,114.1413642,30.39413133
2560,1,114.1413635,30.39413063
2561,1,114.1413628,30.39412994
2562,1,114.1413621,30.39412924
2563,1,114.1413614,30.39412854
2564,1,114.1413606,30.39412785
2565,1,114.1413599,30.39412715
2566,1,114.1413592,30.39412645
2567,1,114.1413585,30.39412576
2568,1,114.1413578,30.39412506
2569,1,114.1413571,30.39412436
2570,1,114.1413563,30.39412367
2571,1,114.1413556,30.39412297
2572,1,114.1413549,30.39412228
2573,1,114.1413542,30.39412158
2574,1,114.1413535,30.39412088
2575,1,114.1413528,30.39412019
2576,1,114.141352,30.39411949
2577,1,114.1413513,30.39411879
2578,1,114.1413506,30.3941181
2579,1,114.1413499,30.3941174
2580,1,114.1413492,30.3941167
2581,1,114.1413485,30.39411601
2582,1,114.1413477,30.39411531
2583,1,114.141347,30.39411461
2584,1,114.1413463,30.39411392
2585,1,114.1413456,30.39411322
2586,1,114.1413449,30.39411252
2587,1,114.1413441,30.39411183
2588,1,114.1413434,30.39411113
2589,1,114.1413427,30.39411044
2590,1,114.141342,30.39410974
2591,1,114.1413413,30.39410904
2592,1,114.1413406,30.39410835
2593,1,114.1413398,30.39410765
2594,1,114.1413391,30.39410695
2595,1,114.1413384,30.39410626
2596,1,114.1413377,30.39410556
2597,1,114.141337,30.39410486
2598,1,114.1413363,30.39410417
2599,1,114.1413355,30.39410347
2600,1,114.1413348,30.39410277
2601,1,114.1413341,30.39410208
2602,1,114.1413334,30.39410138
2603,1,114.1413327,30.39410068
2604,1,114.1413319,30.39409999
2605,1,114.1413312,30.39409929
2606,1,114.1413305,30.39409859
2607,1,114.1413298,30.3940979
2608,1,114.1413291,30.3940972
2609,1,114.1413284,30.39409651
2610,1,114.1413276,30.39409581
2611,1,114.1413269,30.39409511
2612,1,114.1413262,30.39409442
2613,1,114.1413255,30.39409372
2614,1,114.1413248,30.39409302
2615,1,114.1413241,30.39409233
2616,1,114.1413233,30.39409163
2617,1,114.1413226,30.39409093
2618,1,114.1413219,30.39409024
2619,1,114.1413212,30.39408954
2620,1,114.1413205,30.39408884
2621,1,114.1413197,30.39408815
2622,1,114.141319,30.39408745
2623,1,114.1413183,30.39408675
2624,1,114.1413176,30.39408606
2625,1,114.1413169,30.39408536
2626,1,114.1413162,30.39408467
2627,1,114.1413154,30.39408397
2628,1,114.1413147,30.39408327
2629,1,114.141314,30.39408258
2630,1,114.1413133,30.39408188
2631,1,114.1413126,30.39408118
2632,1,114.1413119,30.39408049
2633,1,114.1413111,30.39407979
2634,1,114.1413104,30.39407909
2635,1,114.1413097,30.3940784
2636,1,114.141309,30.3940777
2637,1,114.1413083,30.394077
2638,1,114.1413075,30.39407631
2639,1,114.1413068,30.39407561
2640,1,114.1413061,30.39407491
2641,1,114.1413054,30.39407422
2642,1,114.1413047,30.39407352
2643,1,114.141304,30.39407282
2644,1,114.1413032,30.39407213
2645,1,114.1413025,30.39407143
2646,1,114.1413018,30.39407074
2647,1,114.1413011,30.39407004
2648,1,114.1413004,30.39406934
2649,1,114.1412997,30.39406865
2650,1,114.1412989,30.39406795
2651,1,114.1412982,30.39406725
2652,1,114.1412975,30.39406656
2653,1,114.1412968,30.39406586
2654,1,114.1412961,30.39406516
2655,1,114.1412954,30.39406447
2656,1,114.1412946,30.39406377
2657,1,114.1412939,30.39406307
2658,1,114.1412932,30.39406238
2659,1,114.1412925,30.39406168
2660,1,114.1412918,30.39406098
2661,1,114.141291,30.39406029
2662,1,114.1412903,30.39405959
2663,1,114.1412896,30.3940589
2664,1,114.1412889,30.3940582
2665,1,114.1412882,30.3940575
2666,1,114.1412875,30.39405681
2667,1,114.1412867,30.39405611
2668,1,114.141286,30.39405541
2669,1,114.1412853,30.39405472
2670,1,114.1412846,30.39405402
2671,1,114.1412839,30.39405332
2672,1,114.1412832,30.39405263
2673,1,114.1412824,30.39405193
2674,1,114.1412817,30.39405123
2675,1,114.141281,30.39405054
2676,1,114.1412803,30.39404984
2677,1,114.1412796,30.39404914
2678,1,114.1412788,30.39404845
2679,1,114.1412781,30.39404775
2680,1,114.1412774,30.39404706
2681,1,114.1412767,30.39404636
2682,1,114.141276,30.39404566
2683,1,114.1412753,30.39404497
2684,1,114.1412745,30.39404427
2685,1,114.1412738,30.39404357
2686,1,114.1412731,30.39404288
2687,1,114.1412724,30.39404218
2688,1,114.1412717,30.39404148
2689,1,114.141271,30.39404079
2690,1,114.1412702,30.39404009
2691,1,114.1412695,30.39403939
2692,1,114.1412688,30.3940387
2693,1,114.1412681,30.394038
2694,1,114.1412674,30.3940373
2695,1,114.1412666,30.39403661
2696,1,114.1412659,30.39403591
2697,1,114.1412652,30.39403521
2698,1,114.1412645,30.39403452
2699,1,114.1412638,30.39403382
2700,1,114.1412631,30.39403313
2701,1,114.1412623,30.39403243
2702,1,114.1412616,30.39403173
2703,1,114.1412609,30.39403104
2704,1,114.1412602,30.39403034
2705,1,114.1412595,30.39402964
2706,1,114.1412588,30.39402895
2707,1,114.141258,30.39402825
2708,1,114.1412573,30.39402755
2709,1,114.1412566,30.39402686
2710,1,114.1412559,30.39402616
2711,1,114.1412552,30.39402546
2712,1,114.1412544,30.39402477
2713,1,114.1412537,30.39402407
2714,1,114.141253,30.39402337
2715,1,114.1412523,30.39402268
2716,1,114.1412516,30.39402198
2717,1,114.1412509,30.39402129
2718,1,114.1412501,30.39402059
2719,1,114.1412494,30.39401989
2720,1,114.1412487,30.3940192
2721,1,114.141248,30.3940185
2722,1,114.1412473,30.3940178
2723,1,114.1412466,30.39401711
2724,1,114.1412458,30.39401641
2725,1,114.1412451,30.39401571
2726,1,114.1412444,30.39401502
2727,1,114.1412437,30.39401432
2728,1,114.141243,30.39401362
2729,1,114.1412423,30.39401293
2730,1,114.1412415,30.39401223
2731,1,114.1412408,30.39401153
2732,1,114.1412401,30.39401084
2733,1,114.1412394,30.39401014
2734,1,114.1412387,30.39400944
2735,1,114.1412379,30.39400875
2736,1,114.1412372,30.39400805
2737,1,114.1412365,30.39400736
2738,1,114.1412358,30.39400666
2739,1,114.1412351,30.39400596
2740,1,114.1412344,30.39400527
2741,1,114.1412336,30.39400457
2742,1,114.1412329,30.39400387
2743,1,114.1412322,30.39400318
2744,1,114.1412315,30.39400248
2745,1,114.1412308,30.39400178
2746,1,114.1412301,30.39400109
2747,1,114.1412293,30.39400039
2748,1,114.1412286,30.39399969
2749,1,114.1412279,30.393999
2750,1,114.1412272,30.3939983
2751,1,114.1412265,30.3939976
2752,1,114.1412257,30.39399691
2753,1,114.141225,30.39399621
2754,1,114.1412243,30.39399552
2755,1,114.1412236,30.39399482
2756,1,114.1412229,30.39399412
2757,1,114.1412222,30.39399343
2758,1,114.1412214,30.39399273
2759,1,114.1412207,30.39399203
2760,1,114.14122,30.39399134
2761,1,114.1412193,30.39399064
2762,1,114.1412186,30.39398994
2763,1,114.1412179,30.39398925
2764,1,114.1412171,30.39398855
2765,1,114.1412164,30.39398785
2766,1,114.1412157,30.39398716
2767,1,114.141215,30.39398646
2768,1,114.1412143,30.39398576
2769,1,114.1412135,30.39398507
2770,1,114.1412128,30.39398437
2771,1,114.1412121,30.39398367
2772,1,114.1412114,30.39398298
2773,1,114.1412107,30.39398228
2774,1,114.14121,30.39398159
2775,1,114.1412092,30.39398089
2776,1,114.1412085,30.39398019
2777,1,114.1412078,30.3939795
2778,1,114.1412071,30.3939788
2779,1,114.1412064,30.3939781
2780,1,114.1412057,30.39397741
2781,1,114.1412049,30.39397671
2782,1,114.1412042,30.39397601
2783,1,114.1412035,30.39397532
2784,1,114.1412028,30.39397462
2785,1,114.1412021,30.39397392
2786,1,114.1412013,30.39397323
2787,1,114.1412006,30.39397253
2788,1,114.1411999,30.39397183
2789,1,114.1411992,30.39397114
2790,1,114.1411985,30.39397044
2791,1,114.1411978,30.39396975
2792,1,114.141197,30.39396905
2793,1,114.1411963,30.39396835
2794,1,114.1411956,30.39396766
2795,1,114.1411949,30.39396696
2796,1,114.1411942,30.39396626
2797,1,114.1411935,30.39396557
2798,1,114.1411927,30.39396487
2799,1,114.141192,30.39396417
2800,1,114.1411913,30.39396348
2801,1,114.1411906,30.39396278
2802,1,114.1411899,30.39396208
2803,1,114.1411891,30.39396139
2804,1,114.1411884,30.39396069
2805,1,114.1411877,30.39395999
2806,1,114.141187,30.3939593
2807,1,114.1411863,30.3939586
2808,1,114.1411856,30.39395791
2809,1,114.1411848,30.39395721
2810,1,114.1411841,30.39395651
2811,1,114.1411834,30.39395582
2812,1,114.1411827,30.39395512
2813,1,114.141182,30.39395442
2814,1,114.1411813,30.39395373
2815,1,114.1411805,30.39395303
2816,1,114.1411798,30.39395233
2817,1,114.1411791,30.39395164
2818,1,114.1411784,30.39395094
2819,1,114.1411777,30.39395024
2820,1,114.141177,30.39394955
2821,1,114.1411762,30.39394885
2822,1,114.1411755,30.39394815
2823,1,114.1411748,30.39394746
2824,1,114.1411741,30.39394676
2825,1,114.1411734,30.39394606
2826,1,114.1411726,30.39394537
2827,1,114.1411719,30.39394467
2828,1,114.1411712,30.39394398
2829,1,114.1411705,30.39394328
2830,1,114.1411698,30.39394258
2831,1,114.1411691,30.39394189
2832,1,114.1411683,30.39394119
2833,1,114.1411676,30.39394049
2834,1,114.1411669,30.3939398
2835,1,114.1411662,30.3939391
2836,1,114.1411655,30.3939384
2837,1,114.1411648,30.39393771
2838,1,114.141164,30.39393701
2839,1,114.1411633,30.39393631
2840,1,114.1411626,30.39393562
2841,1,114.1411619,30.39393492
2842,1,114.1411612,30.39393422
2843,1,114.1411604,30.39393353
2844,1,114.1411597,30.39393283
2845,1,114.141159,30.39393214
2846,1,114.1411583,30.39393144
2847,1,114.1411576,30.39393074
2848,1,114.1411569,30.39393005
2849,1,114.1411561,30.39392935
2850,1,114.1411554,30.39392865
2851,1,114.1411547,30.39392796
2852,1,114.141154,30.39392726
2853,1,114.1411533,30.39392656
2854,1,114.1411526,30.39392587
2855,1,114.1411518,30.39392517
2856,1,114.1411511,30.39392447
2857,1,114.1411504,30.39392378
2858,1,114.1411497,30.39392308
2859,1,114.141149,30.39392238
2860,1,114.1411482,30.39392169
2861,1,114.1411475,30.39392099
2862,1,114.1411468,30.39392029
2863,1,114.1411461,30.3939196
2864,1,114.1411454,30.3939189
2865,1,114.1411447,30.39391821
2866,1,114.1411439,30.39391751
2867,1,114.1411432,30.39391681
2868,1,114.1411425,30.39391612
2869,1,114.1411418,30.39391542
2870,1,114.1411411,30.39391472
2871,1,114.1411404,30.39391403
2872,1,114.1411396,30.39391333
2873,1,114.1411389,30.39391263
2874,1,114.1411382,30.39391194
2875,1,114.1411375,30.39391124
2876,1,114.1411368,30.39391054
2877,1,114.141136,30.39390985
2878,1,114.1411353,30.39390915
2879,1,114.1411346,30.39390845
2880,1,114.1411339,30.39390776
2881,1,114.1411332,30.39390706
2882,1,114.1411325,30.39390637
2883,1,114.1411317,30.39390567
2884,1,114.141131,30.39390497
2885,1,114.1411303,30.39390428
2886,1,114.1411296,30.39390358
2887,1,114.1411289,30.39390288
2888,1,114.1411282,30.39390219
2889,1,114.1411274,30.39390149
2890,1,114.1411267,30.39390079
2891,1,114.141126,30.3939001
2892,1,114.1411253,30.3938994
2893,1,114.1411246,30.3938987
2894,1,114.1411239,30.39389801
2895,1,114.1411231,30.39389731
2896,1,114.1411224,30.39389661
2897,1,114.1411217,30.39389592
2898,1,114.141121,30.39389522
2899,1,114.1411203,30.39389452
2900,1,114.1411195,30.39389383
2901,1,114.1411188,30.39389313
2902,1,114.1411181,30.39389244
2903,1,114.1411174,30.39389174
2904,1,114.1411167,30.39389104
2905,1,114.141116,30.39389035
2906,1,114.1411152,30.39388965
2907,1,114.1411145,30.39388895
2908,1,114.1411138,30.39388826
2909,1,114.1411131,30.39388756
2910,1,114.1411124,30.39388686
2911,1,114.1411117,30.39388617
2912,1,114.1411109,30.39388547
2913,1,114.1411102,30.39388477
2914,1,114.1411095,30.39388408
2915,1,114.1411088,30.39388338
2916,1,114.1411081,30.39388268
2917,1,114.1411073,30.39388199
2918,1,114.1411066,30.39388129
2919,1,114.1411059,30.3938806
2920,1,114.1411052,30.3938799
2921,1,114.1411045,30.3938792
2922,1,114.1411038,30.39387851
2923,1,114.141103,30.39387781
2924,1,114.1411023,30.39387711
2925,1,114.1411016,30.39387642
2926,1,114.1411009,30.39387572
2927,1,114.1411002,30.39387502
2928,1,114.1410995,30.39387433
2929,1,114.1410987,30.39387363
2930,1,114.141098,30.39387293
2931,1,114.1410973,30.39387224
2932,1,114.1410966,30.39387154
2933,1,114.1410959,30.39387084
2934,1,114.1410951,30.39387015
2935,1,114.1410944,30.39386945
2936,1,114.1410937,30.39386876
2937,1,114.141093,30.39386806
2938,1,114.1410923,30.39386736
2939,1,114.1410916,30.39386667
2940,1,114.1410908,30.39386597
2941,1,114.1410901,30.39386527
2942,1,114.1410894,30.39386458
2943,1,114.1410887,30.39386388
2944,1,114.141088,30.39386318
2945,1,114.1410873,30.39386249
2946,1,114.1410865,30.39386179
2947,1,114.1410858,30.39386109
2948,1,114.1410851,30.3938604
2949,1,114.1410844,30.3938597
2950,1,114.1410837,30.393859
2951,1,114.1410829,30.39385831
2952,1,114.1410822,30.39385761
2953,1,114.1410815,30.39385691
2954,1,114.1410808,30.39385622
2955,1,114.1410801,30.39385552
2956,1,114.1410794,30.39385483
2957,1,114.1410786,30.39385413
2958,1,114.1410779,30.39385343
2959,1,114.1410772,30.39385274
2960,1,114.1410765,30.39385204
2961,1,114.1410758,30.39385134
2962,1,114.1410751,30.39385065
2963,1,114.1410743,30.39384995
2964,1,114.1410736,30.39384925
2965,1,114.1410729,30.39384856
2966,1,114.1410722,30.39384786
2967,1,114.1410715,30.39384716
2968,1,114.1410708,30.39384647
2969,1,114.14107,30.39384577
2970,1,114.1410693,30.39384507
2971,1,114.1410686,30.39384438
2972,1,114.1410679,30.39384368
2973,1,114.1410672,30.39384299
