OBJECTID,X,Y,id
7773,114.139706835000080,30.391658700000050,3
7774,114.139705776000030,30.391659306000065,3
7775,114.139704717000090,30.391659912000080,3
7776,114.139703658000030,30.391660518000037,3
7777,114.139702599000090,30.391661124000052,3
7778,114.139701540000030,30.391661730000067,3
7779,114.139700481000090,30.391662336000024,3
7780,114.139699422000040,30.391662942000039,3
7781,114.139698363000090,30.391663548000054,3
7782,114.139697304000040,30.391664154000068,3
7783,114.139696246000090,30.391664760000026,3
7784,114.139695187000030,30.391665365000051,3
7785,114.139694128000090,30.391665971000066,3
7786,114.139693069000030,30.391666577000024,3
7787,114.139692010000090,30.391667183000038,3
7788,114.139690951000030,30.391667789000053,3
7789,114.139689892000090,30.391668395000067,3
7790,114.139688833000040,30.391669001000025,3
7791,114.139687774000090,30.391669607000040,3
7792,114.139686715000040,30.391670213000054,3
7793,114.139685656000100,30.391670819000069,3
7794,114.139684598000030,30.391671425000027,3
7795,114.139683539000090,30.391672031000041,3
7796,114.139682480000030,30.391672637000056,3
7797,114.139681421000090,30.391673243000071,3
7798,114.139680362000040,30.391673849000028,3
7799,114.139679303000090,30.391674455000043,3
7800,114.139678244000040,30.391675061000058,3
7801,114.139677185000100,30.391675667000072,3
7802,114.139676126000040,30.391676273000030,3
7803,114.139675067000100,30.391676878000055,3
7804,114.139674008000040,30.391677484000070,3
7805,114.139672949000100,30.391678090000028,3
7806,114.139671891000030,30.391678696000042,3
7807,114.139670832000090,30.391679302000057,3
7808,114.139669773000040,30.391679908000071,3
7809,114.139668714000090,30.391680514000029,3
7810,114.139667655000040,30.391681120000044,3
7811,114.139666596000100,30.391681726000058,3
7812,114.139665537000040,30.391682332000073,3
7813,114.139664478000100,30.391682938000031,3
7814,114.139663419000040,30.391683544000045,3
7815,114.139662360000100,30.391684150000060,3
7816,114.139661301000050,30.391684756000075,3
7817,114.139660242000100,30.391685362000032,3
7818,114.139659184000040,30.391685968000047,3
7819,114.139658125000100,30.391686574000062,3
7820,114.139657066000040,30.391687180000076,3
7821,114.139656007000100,30.391687786000034,3
7822,114.139654948000040,30.391688391000059,3
7823,114.139653889000100,30.391688997000074,3
7824,114.139652830000050,30.391689603000032,3
7825,114.139651771000100,30.391690209000046,3
7826,114.139650712000050,30.391690815000061,3
7827,114.139649653000110,30.391691421000075,3
7828,114.139648594000050,30.391692027000033,3
7829,114.139647535000110,30.391692633000048,3
7830,114.139646477000040,30.391693239000062,3
7831,114.139645418000100,30.391693845000077,3
7832,114.139644359000040,30.391694451000035,3
7833,114.139643300000100,30.391695057000049,3
7834,114.139642241000050,30.391695663000064,3
7835,114.139641182000100,30.391696269000079,3
7836,114.139640123000050,30.391696875000036,3
7837,114.139639064000110,30.391697481000051,3
7838,114.139638005000050,30.391698087000066,3
7839,114.139636946000110,30.391698693000023,3
7840,114.139635887000050,30.391699298000049,3
7841,114.139634829000100,30.391699904000063,3
7842,114.139633770000050,30.391700510000078,3
7843,114.139632711000100,30.391701116000036,3
7844,114.139631652000050,30.391701722000050,3
7845,114.139630593000110,30.391702328000065,3
7846,114.139629534000050,30.391702934000079,3
7847,114.139628475000110,30.391703540000037,3
7848,114.139627416000050,30.391704146000052,3
7849,114.139626357000110,30.391704752000066,3
7850,114.139625298000060,30.391705358000024,3
7851,114.139624239000110,30.391705964000039,3
7852,114.139623180000060,30.391706570000053,3
7853,114.139622122000110,30.391707176000068,3
7854,114.139621063000050,30.391707782000026,3
7855,114.139620004000110,30.391708388000040,3
7856,114.139618945000050,30.391708994000055,3
7857,114.139617886000110,30.391709600000070,3
7858,114.139616827000050,30.391710206000027,3
7859,114.139615768000110,30.391710811000053,3
7860,114.139614709000060,30.391711417000067,3
7861,114.139613650000110,30.391712023000025,3
7862,114.139612591000060,30.391712629000040,3
7863,114.139611532000120,30.391713235000054,3
7864,114.139610473000060,30.391713841000069,3
7865,114.139609415000110,30.391714447000027,3
7866,114.139608356000050,30.391715053000041,3
7867,114.139607297000110,30.391715659000056,3
7868,114.139606238000060,30.391716265000071,3
7869,114.139605179000110,30.391716871000028,3
7870,114.139604120000060,30.391717477000043,3
7871,114.139603061000120,30.391718083000058,3
7872,114.139602002000060,30.391718689000072,3
7873,114.139600943000000,30.391719295000030,3
7874,114.139599884000060,30.391719901000045,3
7875,114.139598825000010,30.391720507000059,3
7876,114.139597766000070,30.391721113000074,3
7877,114.139596708000110,30.391721719000031,3
7878,114.139595649000060,30.391722324000057,3
7879,114.139594590000120,30.391722930000071,3
7880,114.139593531000060,30.391723536000029,3
7881,114.139592472000120,30.391724142000044,3
7882,114.139591413000060,30.391724748000058,3
7883,114.139590354000010,30.391725354000073,3
7884,114.139589295000060,30.391725960000031,3
7885,114.139588236000010,30.391726566000045,3
7886,114.139587177000070,30.391727172000060,3
7887,114.139586118000010,30.391727778000075,3
7888,114.139585059000070,30.391728384000032,3
7889,114.139584001000120,30.391728990000047,3
7890,114.139582942000060,30.391729596000062,3
7891,114.139581883000010,30.391730202000076,3
7892,114.139580824000060,30.391730808000034,3
7893,114.139579765000010,30.391731414000049,3
7894,114.139578706000070,30.391732020000063,3
7895,114.139577647000010,30.391732626000078,3
7896,114.139576588000070,30.391733232000036,3
7897,114.139575529000010,30.391733837000061,3
7898,114.139574470000070,30.391734443000075,3
7899,114.139573411000010,30.391735049000033,3
7900,114.139572353000060,30.391735655000048,3
7901,114.139571294000010,30.391736261000062,3
7902,114.139570235000060,30.391736867000077,3
7903,114.139569176000010,30.391737473000035,3
7904,114.139568117000070,30.391738079000049,3
7905,114.139567058000010,30.391738685000064,3
7906,114.139565999000070,30.391739291000079,3
7907,114.139564940000010,30.391739897000036,3
7908,114.139563881000070,30.391740503000051,3
7909,114.139562822000020,30.391741109000066,3
7910,114.139561763000070,30.391741715000023,3
7911,114.139560704000020,30.391742321000038,3
7912,114.139559646000070,30.391742927000053,3
7913,114.139558587000010,30.391743533000067,3
7914,114.139557528000070,30.391744139000025,3
7915,114.139556469000010,30.391744744000050,3
7916,114.139555410000070,30.391745350000065,3
7917,114.139554351000020,30.391745956000079,3
7918,114.139553292000070,30.391746562000037,3
7919,114.139552233000020,30.391747168000052,3
7920,114.139551174000080,30.391747774000066,3
7921,114.139550115000020,30.391748380000024,3
7922,114.139549056000080,30.391748986000039,3
7923,114.139547997000020,30.391749592000053,3
7924,114.139546939000070,30.391750198000068,3
7925,114.139545880000010,30.391750804000026,3
7926,114.139544821000070,30.391751410000040,3
7927,114.139543762000020,30.391752016000055,3
7928,114.139542703000070,30.391752622000070,3
7929,114.139541644000020,30.391753228000027,3
7930,114.139540585000080,30.391753834000042,3
7931,114.139539526000020,30.391754440000057,3
7932,114.139538467000080,30.391755046000071,3
7933,114.139537408000020,30.391755652000029,3
7934,114.139536349000080,30.391756257000054,3
7935,114.139535290000030,30.391756863000069,3
7936,114.139534232000070,30.391757469000027,3
7937,114.139533173000020,30.391758075000041,3
7938,114.139532114000080,30.391758681000056,3
7939,114.139531055000020,30.391759287000070,3
7940,114.139529996000080,30.391759893000028,3
7941,114.139528937000020,30.391760499000043,3
7942,114.139527878000080,30.391761105000057,3
7943,114.139526819000030,30.391761711000072,3
7944,114.139525760000080,30.391762317000030,3
7945,114.139524701000030,30.391762923000044,3
7946,114.139523642000090,30.391763529000059,3
7947,114.139522584000020,30.391764135000074,3
7948,114.139521525000080,30.391764741000031,3
7949,114.139520466000020,30.391765347000046,3
7950,114.139519407000080,30.391765953000061,3
7951,114.139518348000020,30.391766559000075,3
7952,114.139517289000080,30.391767165000033,3
7953,114.139516230000030,30.391767770000058,3
7954,114.139515171000080,30.391768376000073,3
7955,114.139514112000030,30.391768982000031,3
7956,114.139513053000090,30.391769588000045,3
7957,114.139511994000030,30.391770194000060,3
7958,114.139510935000090,30.391770800000074,3
7959,114.139509877000020,30.391771406000032,3
7960,114.139508818000080,30.391772012000047,3
7961,114.139507759000030,30.391772618000061,3
7962,114.139506700000080,30.391773224000076,3
7963,114.139505641000030,30.391773830000034,3
7964,114.139504582000090,30.391774436000048,3
7965,114.139503523000030,30.391775042000063,3
7966,114.139502464000090,30.391775648000078,3
7967,114.139501405000030,30.391776254000035,3
7968,114.139500346000090,30.391776860000050,3
7969,114.139499287000040,30.391777466000065,3
7970,114.139498228000090,30.391778072000079,3
7971,114.139497170000030,30.391778677000048,3
7972,114.139496111000080,30.391779283000062,3
7973,114.139495052000030,30.391779889000077,3
7974,114.139493993000090,30.391780495000035,3
7975,114.139492934000030,30.391781101000049,3
7976,114.139491875000090,30.391781707000064,3
7977,114.139490816000030,30.391782313000078,3
7978,114.139489757000090,30.391782919000036,3
7979,114.139488698000040,30.391783525000051,3
7980,114.139487639000090,30.391784131000065,3
7981,114.139486580000040,30.391784737000023,3
7982,114.139485521000100,30.391785343000038,3
7983,114.139484463000030,30.391785949000052,3
7984,114.139483404000090,30.391786555000067,3
7985,114.139482345000030,30.391787161000025,3
7986,114.139481286000090,30.391787767000039,3
7987,114.139480227000040,30.391788373000054,3
7988,114.139479168000090,30.391788979000069,3
7989,114.139478109000040,30.391789585000026,3
7990,114.139476953000100,30.391789917000040,3
7991,114.139475749000100,30.391790117000028,3
7992,114.139474545000100,30.391790314000048,3
7993,114.139473341000100,30.391790510000078,3
7994,114.139472137000100,30.391790704000073,3
7995,114.139470932000110,30.391790897000078,3
7996,114.139469727000010,30.391791088000048,3
7997,114.139468521000030,30.391791277000038,3
7998,114.139467316000040,30.391791464000050,3
7999,114.139466110000060,30.391791650000073,3
8000,114.139464904000080,30.391791834000060,3
8001,114.139463698000100,30.391792016000068,3
8002,114.139462491000020,30.391792197000029,3
8003,114.139461284000050,30.391792375000080,3
8004,114.139460077000080,30.391792553000073,3
8005,114.139458870000110,30.391792728000041,3
8006,114.139457662000040,30.391792902000077,3
8007,114.139456454000080,30.391793074000077,3
8008,114.139455246000010,30.391793244000041,3
8009,114.139454038000050,30.391793413000073,3
8010,114.139452829000110,30.391793580000069,3
8011,114.139451621000030,30.391793745000030,3
8012,114.139450412000090,30.391793909000057,3
8013,114.139449202000040,30.391794071000049,3
8014,114.139447993000090,30.391794231000063,3
8015,114.139446783000040,30.391794389000040,3
8016,114.139445573000100,30.391794546000028,3
8017,114.139444363000050,30.391794701000038,3
8018,114.139443153000120,30.391794854000068,3
8019,114.139441942000080,30.391795006000052,3
8020,114.139440731000040,30.391795155000068,3
8021,114.139439520000110,30.391795304000027,3
8022,114.139438309000070,30.391795450000075,3
8023,114.139437098000030,30.391795595000076,3
8024,114.139435886000110,30.391795738000042,3
8025,114.139434674000090,30.391795879000028,3
8026,114.139433462000060,30.391796019000026,3
8027,114.139432250000030,30.391796157000044,3
8028,114.139431038000110,30.391796293000027,3
8029,114.139429825000090,30.391796427000031,3
8030,114.139428612000070,30.391796560000046,3
8031,114.139427399000060,30.391796691000025,3
8032,114.139426186000040,30.391796821000071,3
8033,114.139424973000020,30.391796948000035,3
8034,114.139423759000010,30.391797074000067,3
8035,114.139422546000110,30.391797198000063,3
8036,114.139421332000100,30.391797321000070,3
8037,114.139420118000090,30.391797442000041,3
8038,114.139418904000080,30.391797561000033,3
8039,114.139417689000080,30.391797678000046,3
8040,114.139416475000080,30.391797794000070,3
8041,114.139415260000080,30.391797907000068,3
8042,114.139414045000080,30.391798020000067,3
8043,114.139412830000080,30.391798130000041,3
8044,114.139411615000090,30.391798239000025,3
8045,114.139410400000090,30.391798346000030,3
8046,114.139409184000100,30.391798451000057,3
8047,114.139407969000100,30.391798555000037,3
8048,114.139406753000120,30.391798657000038,3
8049,114.139405537000020,30.391798757000061,3
8050,114.139404321000030,30.391798856000037,3
8051,114.139403105000040,30.391798952000045,3
8052,114.139401888000070,30.391799047000063,3
8053,114.139400672000080,30.391799141000035,3
8054,114.139399455000100,30.391799232000039,3
8055,114.139398239000120,30.391799322000054,3
8056,114.139397022000030,30.391799410000033,3
8057,114.139395805000050,30.391799497000079,3
8058,114.139394588000070,30.391799582000033,3
8059,114.139393370000110,30.391799665000065,3
8060,114.139392153000020,30.391799746000061,3
8061,114.139390936000040,30.391799825000078,3
8062,114.139389718000070,30.391799903000049,3
8063,114.139388500000110,30.391799979000041,3
8064,114.139387283000020,30.391800054000043,3
8065,114.139386065000050,30.391800127000067,3
8066,114.139384847000090,30.391800198000055,3
8067,114.139383629000010,30.391800267000065,3
8068,114.139382411000040,30.391800334000038,3
8069,114.139381192000090,30.391800400000079,3
8070,114.139379974000010,30.391800464000028,3
8071,114.139378756000040,30.391800527000044,3
8072,114.139377537000090,30.391800587000034,3
8073,114.139376319000010,30.391800646000036,3
8074,114.139375100000050,30.391800704000048,3
8075,114.139373881000100,30.391800759000034,3
8076,114.139372662000030,30.391800813000032,3
8077,114.139371443000070,30.391800865000050,3
8078,114.139370224000120,30.391800915000033,3
8079,114.139369005000050,30.391800964000026,3
8080,114.139367786000090,30.391801011000041,3
8081,114.139366567000020,30.391801056000077,3
8082,114.139365348000070,30.391801100000066,3
8083,114.139364128000010,30.391801141000030,3
8084,114.139362909000060,30.391801181000062,3
8085,114.139361690000100,30.391801220000048,3
8086,114.139360470000040,30.391801256000065,3
8087,114.139359251000090,30.391801291000036,3
8088,114.139358031000030,30.391801324000028,3
8089,114.139356811000080,30.391801356000030,3
8090,114.139355592000020,30.391801385000065,3
8091,114.139354372000070,30.391801413000053,3
8092,114.139353152000010,30.391801440000052,3
8093,114.139351932000070,30.391801464000025,3
8094,114.139350713000110,30.391801487000066,3
8095,114.139349493000050,30.391801508000071,3
8096,114.139348273000110,30.391801527000041,3
8097,114.139347053000050,30.391801545000078,3
8098,114.139345833000110,30.391801561000079,3
8099,114.139344613000050,30.391801575000045,3
8100,114.139343393000100,30.391801588000078,3
8101,114.139342173000050,30.391801598000029,3
8102,114.139340953000100,30.391801607000048,3
8103,114.139339733000040,30.391801615000077,3
8104,114.139338513000100,30.391801620000024,3
8105,114.139337293000040,30.391801624000038,3
8106,114.139336073000090,30.391801626000074,3
8107,114.139334853000040,30.391801627000063,3
8108,114.139333633000090,30.391801625000028,3
8109,114.139332413000030,30.391801622000060,3
8110,114.139331193000090,30.391801618000045,3
8111,114.139329973000030,30.391801611000062,3
8112,114.139328753000090,30.391801603000033,3
8113,114.139327533000030,30.391801593000025,3
8114,114.139326313000080,30.391801581000038,3
8115,114.139325093000020,30.391801568000062,3
8116,114.139323873000080,30.391801553000050,3
8117,114.139322653000020,30.391801536000060,3
8118,114.139321433000080,30.391801518000079,3
8119,114.139320213000020,30.391801497000074,3
8120,114.139318994000060,30.391801475000079,3
8121,114.139317774000010,30.391801452000038,3
8122,114.139316554000060,30.391801426000029,3
8123,114.139315334000120,30.391801399000030,3
8124,114.139314115000050,30.391801370000053,3
8125,114.139312895000100,30.391801340000029,3
8126,114.139311675000040,30.391801307000037,3
8127,114.139310456000090,30.391801273000056,3
8128,114.139309236000030,30.391801238000028,3
8129,114.139308017000080,30.391801200000032,3
8130,114.139306798000010,30.391801161000046,3
8131,114.139305578000060,30.391801120000025,3
8132,114.139304359000110,30.391801078000071,3
8133,114.139303140000040,30.391801033000036,3
8134,114.139301921000080,30.391800987000067,3
8135,114.139300701000020,30.391800939000063,3
8136,114.139299482000070,30.391800890000070,3
8137,114.139298263000110,30.391800839000041,3
8138,114.139297045000030,30.391800786000033,3
8139,114.139295826000080,30.391800731000046,3
8140,114.139294607000010,30.391800675000070,3
8141,114.139293388000060,30.391800616000069,3
8142,114.139292170000090,30.391800557000067,3
8143,114.139290951000020,30.391800495000041,3
8144,114.139289733000060,30.391800432000025,3
8145,114.139288515000090,30.391800367000030,3
8146,114.139287296000020,30.391800300000057,3
8147,114.139286078000050,30.391800232000037,3
8148,114.139284860000090,30.391800162000038,3
8149,114.139283642000010,30.391800090000061,3
8150,114.139282425000030,30.391800016000047,3
8151,114.139281207000070,30.391799941000045,3
8152,114.139279989000100,30.391799864000063,3
8153,114.139278772000010,30.391799785000046,3
8154,114.139277554000050,30.391799705000039,3
8155,114.139276337000070,30.391799622000065,3
8156,114.139275120000090,30.391799538000043,3
8157,114.139273903000120,30.391799453000033,3
8158,114.139272686000030,30.391799365000054,3
8159,114.139271469000050,30.391799276000029,3
